order_item_id,order_id,product_id,quantity,price_per_unit
1072,18492,199,6,425.56
1073,5210,512,1,272.63
1074,20958,689,5,359.28
1075,5791,481,7,308.46
1076,14150,611,7,229.3
1077,8550,307,3,465.9
1078,19189,397,1,204.02
1079,19939,26,3,282.31
1080,7370,103,5,482.24
1081,8813,497,7,368.56
1082,2841,616,7,414.02
1083,6092,498,1,186.76
1084,20759,297,2,231.31
1085,2504,135,9,449.5
1086,10488,144,8,312.05
1087,3651,442,5,150.34
1088,10474,713,9,31.32
1089,5999,531,6,110.94
1090,20328,729,4,292.69
1091,5362,558,1,464.97
1092,8420,565,7,166.83
1093,15408,414,10,233.86
1094,3651,346,2,242.18
1095,8186,615,9,232.28
1096,14387,12,7,135.77
1097,5112,185,1,155.1
1098,15329,458,5,390.38
1099,8481,387,10,250.67
1100,19711,461,2,379.03
1101,3351,416,3,295.14
1102,4319,175,2,136.94
1103,21592,435,4,432.8
1104,14660,277,10,354.82
1105,9356,339,2,424.98
1106,430,472,2,228.82
1107,19268,659,2,284.95
1108,3411,285,6,441.07
1109,5826,224,1,345.96
1110,1405,355,3,11.41
1111,1270,328,2,237.45
1112,11815,359,4,64.08
1113,17533,464,1,459.54
1114,887,697,3,436.54
1115,16581,579,1,490.5
1116,7403,176,4,246.03
1117,9181,344,1,29.38
1118,20212,395,5,209.62
1119,1583,291,5,294.82
1120,4379,287,4,27.29
1121,10609,583,5,274.38
1122,16318,408,2,321.95
1123,21201,494,7,389.37
1124,13408,412,9,394.28
1125,54,640,8,265.01
1126,13948,271,5,354.67
1127,6462,553,10,129.03
1128,18858,112,8,102.36
1129,13811,286,6,91.95
1130,9963,253,3,128.23
1131,8119,410,5,245.47
1132,10883,385,10,183.92
1133,3703,359,6,186.1
1134,14008,28,9,101.48
1135,10794,147,7,426.85
1136,3891,284,2,390.65
1137,10974,554,5,297.99
1138,11665,598,8,418.26
1139,16023,68,2,50.45
1140,9555,204,6,417.66
1141,7780,673,7,181.23
1142,21232,260,1,213.49
1143,16666,569,7,321.52
1144,787,586,2,275.89
1145,15354,548,2,56.48
1146,5602,25,9,398.2
1147,11256,249,9,204.52
1148,997,204,3,136.86
1149,20956,574,6,360.9
1150,13306,736,1,353.72
1151,1392,743,5,386.44
1152,1577,172,5,369.88
1153,3272,323,1,54.64
1154,5415,306,8,113.57
1155,4054,454,2,300.65
1156,16876,137,8,270.82
1157,771,37,3,244.18
1158,7014,643,2,178.28
1159,15110,663,5,136.13
1160,347,161,7,480.35
1161,19529,656,2,444.59
1162,19681,715,7,410.62
1163,1112,245,1,208.19
1164,8351,563,8,95.22
1165,4673,474,6,275.39
1166,13891,378,3,456.89
1167,4638,89,3,159.43
1168,12010,5,1,283.48
1169,6727,6,5,315.64
1170,17858,274,3,60.63
1171,17165,187,2,29.55
1172,2899,667,4,423.22
1173,13471,94,3,152.21
1174,10154,462,9,399.16
1175,16825,5,7,69.25
1176,3987,438,3,108.25
1177,13485,698,4,238.55
1178,13516,631,5,264.12
1179,17637,62,7,165.27
1180,16128,686,10,14.52
1181,7817,206,1,228.85
1182,8133,605,8,291.73
1183,20739,123,2,209.63
1184,18863,129,2,107.94
1185,16514,124,7,435.63
1186,6943,719,3,199.12
1187,19477,527,1,56.79
1188,16661,343,2,356.91
1189,20911,605,6,440.55
1190,21303,98,3,62.09
1191,18717,126,5,252.2
1192,5041,55,9,32.75
1193,3544,22,10,297.67
1194,20843,55,4,116.68
1195,17198,526,1,171.88
1196,1997,692,7,225.03
1197,5403,218,2,246.46
1198,12176,634,1,108.85
1199,6145,426,3,169.29
1200,2739,178,7,160.51
1201,7779,384,9,303.05
1202,19185,579,4,147.6
1203,7483,290,10,154.29
1204,13872,578,3,27.4
1205,4624,121,6,355.56
1206,17663,572,4,354.03
1207,10278,292,10,329.66
1208,9687,173,6,245.23
1209,8248,579,10,92.1
1210,9970,627,4,52.81
1211,16646,585,1,258.56
1212,9383,37,10,180.37
1213,7092,518,7,293.17
1214,4982,198,6,498.74
1215,6200,401,1,67.15
1216,1790,67,9,482.97
1217,3677,444,4,452.37
1218,19084,755,1,471.93
1219,14480,124,6,362.12
1220,15388,503,2,225.77
1221,17804,752,5,167.8
1222,17233,602,8,413.0
1223,17988,177,8,37.44
1224,10745,689,8,162.69
1225,6543,575,1,349.34
1226,21517,644,7,270.52
1227,18515,700,6,209.67
1228,3504,564,9,429.7
1229,17810,158,2,68.61
1230,14416,334,9,150.08
1231,17343,201,3,20.39
1232,8725,528,8,415.52
1233,4723,725,10,45.01
1234,15541,712,10,339.93
1235,10986,141,4,119.21
1236,19302,596,1,397.2
1237,18890,652,8,471.5
1238,912,99,10,253.93
1239,9953,45,10,442.29
1240,3974,474,2,446.48
1241,1841,648,5,167.92
1242,17809,258,8,448.4
1243,13001,282,10,182.27
1244,20342,300,10,40.86
1245,2039,54,6,151.87
1246,10980,350,8,108.8
1247,18916,212,9,471.01
1248,13770,327,5,254.76
1249,11263,722,3,323.27
1250,8959,333,3,451.51
1251,7034,683,7,462.75
1252,1897,97,5,143.87
1253,3033,590,1,344.0
1254,9187,691,7,473.73
1255,2060,309,2,22.94
1256,3071,701,9,226.0
1257,19120,23,5,411.92
1258,11205,707,3,287.12
1259,12532,143,1,321.84
1260,10894,277,2,196.11
1261,14251,625,7,22.69
1262,2999,75,1,211.46
1263,20149,295,6,404.42
1264,17871,621,10,189.92
1265,17496,55,7,216.48
1266,14335,361,8,61.22
1267,3229,739,8,99.23
1268,14374,589,6,459.12
1269,14526,516,2,370.64
1270,15289,712,6,65.95
1271,184,517,7,269.39
1272,801,528,10,394.26
1273,11546,567,1,382.0
1274,6383,567,7,141.96
1275,5591,297,3,286.72
1276,14921,621,3,210.84
1277,18875,684,3,195.57
1278,18643,279,8,345.04
1279,17690,391,2,46.68
1280,19306,478,5,360.56
1281,7464,612,2,339.0
1282,8293,29,5,404.48
1283,1591,548,8,28.86
1284,7496,527,10,134.09
1285,6268,703,10,78.69
1286,14261,223,8,126.11
1287,6871,59,2,497.45
1288,14756,649,7,360.42
1289,20430,582,6,486.04
1290,804,567,2,303.82
1291,13109,734,7,260.48
1292,11974,382,2,271.18
1293,10513,675,9,214.59
1294,7957,22,7,149.6
1295,20165,170,7,438.56
1296,17475,404,8,333.87
1297,21359,190,6,412.55
1298,1548,243,6,23.22
1299,670,264,9,149.1
1300,6669,406,1,490.38
1301,11497,725,7,81.31
1302,3601,234,4,267.76
1303,6929,681,8,406.74
1304,7962,71,2,388.94
1305,20195,733,8,419.39
1306,10946,300,8,195.9
1307,15585,242,6,378.5
1308,1358,578,7,199.9
1309,4035,501,10,152.76
1310,10195,449,10,375.66
1311,10890,10,6,41.59
1312,7769,364,4,223.46
1313,20296,597,7,80.17
1314,11935,484,8,291.53
1315,21344,352,2,170.08
1316,8567,193,5,370.17
1317,493,623,9,121.8
1318,17491,651,9,435.5
1319,7040,250,8,50.38
1320,8974,485,1,31.26
1321,15642,141,9,147.02
1322,6945,53,5,133.6
1323,15113,220,5,24.57
1324,11950,290,2,219.77
1325,3758,689,10,142.88
1326,10650,79,4,210.88
1327,6706,449,10,425.08
1328,20180,739,4,398.2
1329,17236,638,9,19.78
1330,20563,123,1,363.46
1331,19574,564,7,210.11
1332,6774,133,5,173.29
1333,15330,408,6,296.27
1334,20190,737,5,452.85
1335,21033,613,8,112.58
1336,9380,486,6,293.78
1337,8827,86,10,492.38
1338,16,358,10,65.04
1339,15738,305,9,277.8
1340,18873,215,10,325.49
1341,261,760,5,495.73
1342,20913,546,8,373.87
1343,15774,758,4,12.4
1344,6896,144,8,464.51
1345,1160,100,8,293.12
1346,6539,192,7,402.06
1347,18568,127,7,476.9
1348,15381,718,9,403.62
1349,33,496,9,51.19
1350,1106,39,8,26.32
1351,20769,633,6,434.37
1352,7463,101,9,368.13
1353,19110,92,10,308.33
1354,10339,394,2,76.68
1355,12383,652,2,452.63
1356,7993,54,8,326.63
1357,21439,88,2,247.73
1358,19062,523,7,313.47
1359,8823,436,6,398.85
1360,18719,605,8,118.84
1361,20583,700,7,354.26
1362,16108,371,8,146.19
1363,1826,486,10,10.37
1364,17848,453,6,294.06
1365,15153,123,1,190.24
1366,18754,109,10,145.12
1367,19247,218,8,182.04
1368,15308,708,10,267.33
1369,878,278,9,407.97
1370,4628,522,4,143.79
1371,11203,750,7,199.75
1372,7720,691,9,279.53
1373,14905,573,9,239.27
1374,8779,753,5,450.65
1375,15754,272,10,432.31
1376,19741,484,5,366.9
1377,8122,494,6,422.69
1378,7405,446,10,209.2
1379,1107,399,8,56.49
1380,1279,567,8,283.15
1381,1259,65,7,210.04
1382,13601,456,6,448.57
1383,531,626,8,199.75
1384,1381,397,9,271.48
1385,4324,57,3,376.58
1386,9451,695,5,394.72
1387,291,663,5,236.0
1388,21492,341,8,217.4
1389,3028,505,8,95.79
1390,9854,641,2,118.4
1391,10295,759,10,217.55
1392,21411,476,4,456.65
1393,17969,86,8,400.17
1394,17103,693,5,21.0
1395,2282,683,7,202.33
1396,6589,355,5,208.36
1397,18109,196,3,178.81
1398,16485,294,10,383.29
1399,20429,64,7,94.09
1400,7062,629,4,175.12
1401,19979,150,6,134.07
1402,1960,550,6,460.25
1403,20388,126,2,449.68
1404,5169,43,4,51.48
1405,6251,145,1,375.12
1406,6939,739,3,111.44
1407,4800,422,9,333.09
1408,4241,324,4,483.05
1409,1523,700,7,454.03
1410,4392,35,9,417.83
1411,13039,63,1,135.29
1412,2811,331,1,315.6
1413,20138,321,8,332.72
1414,19950,536,1,267.68
1415,1462,313,2,149.23
1416,17735,711,1,40.48
1417,2486,617,9,257.67
1418,3581,564,9,459.18
1419,21287,718,4,469.18
1420,15509,654,5,467.32
1421,19637,385,2,288.69
1422,18351,561,3,416.89
1423,17431,332,6,320.63
1424,3724,55,10,58.08
1425,14048,668,2,223.82
1426,13889,643,8,327.56
1427,18414,708,10,62.76
1428,12578,390,1,197.99
1429,12645,157,8,87.97
1430,1886,630,4,278.65
1431,8391,607,10,60.38
1432,18510,719,8,381.11
1433,8259,635,5,421.57
1434,17937,719,4,123.33
1435,15,610,4,130.66
1436,15052,442,7,320.29
1437,14640,419,2,427.25
1438,18043,174,1,390.81
1439,5296,235,9,97.95
1440,15872,167,4,470.34
1441,19777,365,2,375.48
1442,5238,606,8,87.75
1443,11245,374,2,414.2
1444,273,669,3,12.32
1445,7839,560,3,483.58
1446,19142,594,9,149.15
1447,14080,576,5,380.91
1448,14170,492,5,483.17
1449,3723,102,4,111.96
1450,2237,570,7,441.78
1451,4217,416,4,60.86
1452,4102,350,1,42.42
1453,8965,113,1,115.33
1454,301,683,7,247.3
1455,6499,548,10,82.93
1456,17261,377,1,136.36
1457,14117,451,8,460.67
1458,14154,457,7,255.36
1459,1340,319,4,186.47
1460,11013,441,9,379.34
1461,6487,14,3,387.45
1462,19206,596,8,491.52
1463,7764,617,3,35.93
1464,8424,679,10,141.4
1465,21150,131,9,489.04
1466,3863,195,3,25.11
1467,5800,123,2,57.51
1468,2654,51,4,65.23
1469,19488,576,5,271.45
1470,15754,661,2,495.28
1471,9017,396,3,39.69
1472,14486,504,1,100.14
1473,18404,498,6,224.13
1474,20810,186,9,51.67
1475,15197,181,7,237.78
1476,16930,245,8,88.34
1477,4342,656,9,325.83
1478,7852,544,1,384.69
1479,7611,50,10,302.81
1480,3050,358,9,366.56
1481,10518,383,1,298.39
1482,764,473,7,377.36
1483,11542,15,10,305.41
1484,16476,471,10,209.08
1485,10490,752,1,37.29
1486,9561,378,1,356.29
1487,3508,207,1,458.4
1488,13820,498,4,482.71
1489,9794,266,5,105.12
1490,21386,751,9,62.01
1491,7900,156,4,77.58
1492,15435,243,6,199.35
1493,1742,107,2,407.09
1494,12586,218,8,299.36
1495,17752,685,2,458.37
1496,15475,262,9,193.35
1497,3333,575,4,136.18
1498,18901,290,10,388.66
1499,8683,160,7,202.68
1500,7726,382,1,183.73
1501,13126,338,5,203.89
1502,14341,540,3,15.87
1503,21146,747,7,338.88
1504,17856,532,4,202.05
1505,20975,404,1,93.88
1506,17382,747,3,402.75
1507,5357,6,8,12.95
1508,21237,173,7,88.59
1509,10636,443,10,223.66
1510,7297,170,1,239.46
1511,7216,139,3,457.79
1512,20871,743,4,462.16
1513,19974,688,4,466.3
1514,21027,456,5,355.73
1515,1233,293,1,170.51
1516,3518,618,1,481.49
1517,6025,48,6,178.48
1518,14345,287,3,447.19
1519,17428,57,3,289.56
1520,11192,413,5,310.57
1521,14245,561,2,20.4
1522,1558,301,10,455.72
1523,18809,27,6,482.45
1524,10478,382,2,384.63
1525,2906,269,1,41.62
1526,18302,658,3,219.47
1527,3280,90,5,69.62
1528,20590,107,8,52.83
1529,20447,709,8,307.18
1530,20026,97,2,304.94
1531,20915,167,8,159.93
1532,12622,337,3,451.59
1533,20205,449,5,269.04
1534,16874,122,2,421.71
1535,21063,357,6,201.39
1536,8327,412,7,323.35
1537,265,65,6,294.04
1538,11156,415,6,154.65
1539,16176,350,5,196.39
1540,12257,260,3,273.8
1541,8883,390,8,118.76
1542,13124,628,1,35.98
1543,9199,532,9,176.36
1544,2631,440,5,493.46
1545,4934,264,10,497.18
1546,12737,382,4,226.31
1547,8895,732,1,309.7
1548,8578,54,10,234.93
1549,6151,60,4,33.71
1550,14331,382,10,313.63
1551,18454,706,7,407.75
1552,13851,34,7,409.61
1553,2689,486,2,255.03
1554,18297,154,8,19.08
1555,10214,205,2,290.76
1556,4386,29,1,285.98
1557,13308,582,8,237.77
1558,18167,604,6,286.02
1559,15712,160,7,14.43
1560,13414,83,2,152.67
1561,13135,764,1,217.63
1562,10908,612,4,226.79
1563,13952,748,10,115.75
1564,19124,140,3,32.55
1565,19752,659,6,244.0
1566,2571,395,9,268.86
1567,7965,243,5,436.18
1568,20113,548,1,322.91
1569,11366,144,1,458.05
1570,16795,527,3,466.33
1571,15048,243,7,157.02
1572,15133,458,1,319.24
1573,16070,13,7,360.46
1574,16285,248,10,410.39
1575,15197,376,5,229.26
1576,106,352,2,385.24
1577,3364,493,4,252.36
1578,21034,77,4,135.3
1579,11489,488,1,402.61
1580,18427,343,9,344.18
1581,10770,420,3,492.95
1582,13412,758,5,295.48
1583,20821,621,8,45.47
1584,6294,579,9,75.11
1585,1482,182,1,211.05
1586,16544,513,4,332.78
1587,17984,741,3,207.6
1588,12455,299,1,187.23
1589,546,634,1,283.82
1590,3329,316,10,56.06
1591,15340,210,4,259.55
1592,18465,138,9,443.73
1593,19294,358,3,382.35
1594,3895,376,10,201.01
1595,3417,39,2,243.32
1596,18716,210,6,33.64
1597,18035,9,7,105.71
1598,8272,692,6,406.24
1599,14873,571,6,214.33
1600,4409,363,4,195.93
1601,2254,762,6,41.49
1602,14387,728,9,277.53
1603,250,606,6,52.48
1604,4194,564,1,167.71
1605,6013,461,8,232.83
1606,17723,335,10,363.38
1607,5829,146,5,208.39
1608,7338,516,10,89.45
1609,16547,702,1,422.04
1610,558,478,5,138.29
1611,20274,214,3,376.81
1612,19235,493,3,267.61
1613,19783,160,4,185.06
1614,11012,292,6,474.32
1615,21616,227,3,425.2
1616,17354,637,1,182.68
1617,6204,189,6,273.81
1618,19220,315,3,439.23
1619,20754,181,6,149.77
1620,543,12,4,55.57
1621,9423,717,7,172.41
1622,14652,384,4,132.94
1623,20826,501,8,109.24
1624,21477,147,9,122.28
1625,2394,119,2,195.15
1626,4478,534,3,176.85
1627,8426,135,6,287.76
1628,18177,134,1,26.6
1629,13587,745,6,222.41
1630,19784,544,6,374.52
1631,6773,451,8,55.55
1632,14799,62,9,348.21
1633,3889,52,1,176.75
1634,17587,479,4,112.6
1635,1615,586,1,293.68
1636,10574,90,3,484.8
1637,8802,264,10,344.02
1638,520,34,2,398.7
1639,376,164,8,236.27
1640,15054,139,2,56.58
1641,7211,590,5,259.03
1642,9633,274,7,132.69
1643,10529,176,9,275.64
1644,19311,440,2,446.16
1645,14313,447,10,174.05
1646,21059,229,10,125.72
1647,6050,426,8,46.28
1648,4884,121,10,365.6
1649,3092,723,4,267.3
1650,6966,528,10,180.37
1651,9997,400,3,61.53
1652,16072,101,3,444.87
1653,16080,175,9,305.66
1654,9362,36,2,294.4
1655,17504,733,3,219.62
1656,4278,728,7,101.5
1657,16033,401,5,455.07
1658,9142,294,6,215.74
1659,4552,748,2,285.82
1660,11813,636,2,200.56
1661,19708,147,10,347.47
1662,11515,642,9,57.12
1663,9433,730,4,163.94
1664,10897,471,7,18.88
1665,5588,627,7,265.52
1666,6857,204,2,126.12
1667,13376,72,4,191.26
1668,20162,84,1,203.57
1669,19014,374,5,115.99
1670,16572,502,1,191.67
1671,16066,147,8,129.98
1672,6988,588,7,274.11
1673,15746,519,5,101.3
1674,19730,84,4,84.02
1675,2122,745,5,223.12
1676,18377,100,7,476.41
1677,19172,760,8,267.62
1678,15990,747,3,43.5
1679,8905,561,2,497.07
1680,17102,456,8,391.46
1681,15478,134,6,352.39
1682,17752,630,9,293.28
1683,4104,122,4,394.89
1684,15060,250,2,403.51
1685,8483,175,7,26.9
1686,4597,49,9,200.85
1687,16583,622,1,73.9
1688,9946,600,7,228.9
1689,3217,610,6,432.68
1690,10006,245,6,375.94
1691,4098,757,8,216.73
1692,14030,430,9,149.73
1693,12376,443,7,289.64
1694,19736,109,7,305.25
1695,3855,544,1,163.91
1696,6357,24,4,386.94
1697,13110,327,2,306.36
1698,3107,135,3,471.91
1699,3507,652,3,467.08
1700,2172,343,1,53.53
1701,19040,466,1,376.81
1702,15590,652,6,425.34
1703,3502,6,9,194.48
1704,3524,295,4,455.3
1705,19289,732,3,269.95
1706,14704,568,4,398.3
1707,19129,99,1,440.93
1708,898,238,10,102.0
1709,1264,397,9,209.88
1710,20251,747,2,182.23
1711,13144,548,2,98.54
1712,19196,703,2,149.65
1713,9315,106,8,393.48
1714,14354,240,9,188.67
1715,9194,180,8,37.05
1716,16077,542,2,331.34
1717,629,170,4,31.49
1718,7679,263,6,248.12
1719,10271,340,10,416.04
1720,7280,458,8,351.68
1721,9765,387,4,148.02
1722,15490,311,9,340.06
1723,7503,129,6,407.21
1724,3667,671,9,139.72
1725,1825,458,8,192.57
1726,3020,326,5,123.13
1727,16747,415,5,59.97
1728,6496,412,1,122.41
1729,11453,242,1,306.19
1730,16005,474,7,434.68
1731,15404,176,8,148.76
1732,3863,43,6,179.73
1733,8394,734,2,85.87
1734,20907,3,7,268.06
1735,12884,33,4,397.19
1736,2505,295,5,495.12
1737,19155,452,10,89.63
1738,3302,228,4,340.72
1739,13483,567,1,480.57
1740,5748,763,10,270.29
1741,15333,524,4,169.48
1742,21551,162,4,320.52
1743,18135,765,8,292.7
1744,2456,481,4,276.31
1745,7331,156,2,290.37
1746,3644,623,9,34.59
1747,8094,350,10,116.43
1748,3849,23,7,367.37
1749,18790,329,10,329.33
1750,9792,457,4,266.32
1751,4209,376,1,21.54
1752,4336,184,9,106.59
1753,10242,683,5,14.62
1754,1993,62,3,288.31
1755,8599,311,7,308.49
1756,17097,115,8,480.02
1757,12816,262,5,66.26
1758,9006,228,9,70.0
1759,19637,563,10,167.57
1760,9225,368,7,206.17
1761,604,262,9,492.83
1762,2488,623,3,208.26
1763,21518,591,1,11.8
1764,20229,734,4,250.91
1765,15003,608,1,333.32
1766,2619,110,7,117.12
1767,6038,526,8,492.76
1768,12807,15,8,455.26
1769,8709,121,5,390.53
1770,7918,679,3,468.45
1771,12437,602,3,302.33
1772,11073,608,7,352.38
1773,1469,638,1,466.05
1774,6018,49,6,422.02
1775,15613,560,1,58.66
1776,11137,91,3,486.48
1777,2639,64,8,202.72
1778,5123,345,4,67.77
1779,166,413,4,432.02
1780,15750,655,4,414.23
1781,18472,415,7,318.07
1782,2895,432,2,133.56
1783,20599,204,1,389.7
1784,2265,77,2,462.65
1785,6638,440,10,309.12
1786,5554,70,9,380.58
1787,7441,321,7,370.01
1788,9588,366,1,466.41
1789,3953,184,7,212.45
1790,860,116,6,251.11
1791,8067,344,3,362.78
1792,6421,599,9,276.59
1793,16183,434,6,114.98
1794,9891,274,6,456.95
1795,3023,758,3,48.23
1796,1462,676,5,451.91
1797,7481,632,5,472.62
1798,6684,239,7,421.66
1799,3233,668,9,156.9
1800,12456,501,9,317.47
1801,15757,91,9,199.36
1802,17001,564,7,130.03
1803,6987,604,2,492.25
1804,15957,163,9,284.48
1805,13597,674,5,442.47
1806,8159,323,4,151.47
1807,15891,609,6,94.04
1808,20672,7,2,18.65
1809,3909,380,6,56.95
1810,18726,108,7,45.76
1811,9619,277,6,296.28
1812,7820,82,4,271.66
1813,3089,100,2,152.45
1814,650,318,8,411.31
1815,4763,761,10,474.46
1816,15654,41,6,425.7
1817,13089,640,7,332.85
1818,2845,151,9,352.14
1819,20574,366,2,232.34
1820,11826,88,2,117.14
1821,17464,487,7,245.47
1822,488,632,4,193.29
1823,8024,496,2,328.04
1824,13306,761,3,74.41
1825,1171,213,10,103.97
1826,7140,572,10,102.27
1827,20803,663,10,37.23
1828,16951,92,5,392.21
1829,7904,335,6,375.71
1830,8980,517,2,436.8
1831,6621,586,9,154.59
1832,15974,340,7,15.69
1833,4284,744,9,26.01
1834,11482,147,10,480.22
1835,7352,362,7,57.43
1836,17443,232,7,226.36
1837,17140,516,9,138.46
1838,8750,373,3,157.5
1839,19554,202,3,232.28
1840,10493,59,3,291.31
1841,11892,368,2,339.91
1842,6223,453,5,16.49
1843,17656,37,9,333.11
1844,18792,259,6,188.17
1845,15744,455,2,335.13
1846,20708,670,1,253.19
1847,17966,416,6,347.63
1848,13804,687,5,312.86
1849,4824,106,7,308.86
1850,20627,18,10,351.67
1851,9854,527,8,318.31
1852,14144,122,6,373.52
1853,11990,22,7,472.97
1854,11140,343,6,446.33
1855,16102,753,7,253.61
1856,9190,64,4,332.93
1857,6397,754,3,58.83
1858,2457,557,4,110.15
1859,19479,42,2,137.48
1860,21217,467,8,404.77
1861,9275,3,3,356.0
1862,15271,264,2,464.06
1863,17698,454,3,194.09
1864,57,5,2,449.98
1865,12766,18,2,463.22
1866,16214,35,3,51.32
1867,1371,408,8,402.06
1868,14305,20,3,271.56
1869,12616,677,10,96.26
1870,14635,732,2,468.06
1871,7367,470,9,195.29
1872,7431,428,4,187.74
1873,4631,583,5,188.35
1874,4934,225,10,105.24
1875,17634,265,7,317.66
1876,17327,17,5,364.92
1877,14115,451,4,13.21
1878,13938,28,10,134.37
1879,19119,276,3,207.65
1880,20462,57,3,405.46
1881,6022,85,10,146.31
1882,19865,753,10,68.6
1883,13311,68,8,400.92
1884,15794,280,2,366.09
1885,13765,138,5,395.79
1886,13642,373,6,378.9
1887,18866,475,6,370.06
1888,6188,476,6,281.78
1889,9942,464,2,275.73
1890,20595,560,9,496.48
1891,5522,308,7,209.14
1892,11335,459,6,100.8
1893,9942,760,6,226.43
1894,7273,277,7,134.66
1895,12456,107,2,364.08
1896,2441,437,9,231.48
1897,1269,26,7,385.36
1898,6008,234,9,205.71
1899,3618,480,2,448.98
1900,2524,434,4,493.18
1901,14085,369,1,136.74
1902,755,721,6,269.12
1903,16659,540,5,314.6
1904,1275,110,7,401.36
1905,13766,391,6,268.88
1906,5157,580,1,468.59
