shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
552,552,10-03-2024,15-05-2024,DHL,Delivered
553,553,25-04-2023,09-08-2024,FedEx,In Transit
554,554,08-02-2023,05-08-2024,USPS,Returned
555,555,20-12-2023,17-03-2024,USPS,In Transit
556,556,04-06-2024,12-11-2024,FedEx,In Transit
557,557,28-02-2023,21-08-2024,UPS,In Transit
558,558,25-05-2023,,FedEx,Delivered
559,559,20-07-2023,,UPS,In Transit
560,560,22-03-2024,20-11-2023,DHL,Returned
561,561,23-01-2023,04-11-2024,DHL,In Transit
562,562,19-05-2024,,USPS,Returned
563,563,01-02-2024,26-10-2024,USPS,Returned
564,564,30-04-2023,03-06-2024,DHL,In Transit
565,565,25-08-2023,17-03-2024,UPS,Returned
566,566,04-10-2023,,FedEx,Returned
567,567,25-02-2024,11-12-2023,DHL,In Transit
568,568,11-07-2023,16-12-2023,DHL,Delivered
569,569,23-04-2023,,USPS,Delivered
570,570,31-12-2022,24-09-2024,USPS,Delivered
571,571,21-04-2023,08-06-2024,FedEx,In Transit
572,572,14-01-2023,02-12-2023,USPS,In Transit
573,573,09-11-2024,18-02-2024,UPS,In Transit
574,574,19-03-2023,,UPS,In Transit
575,575,22-08-2023,,UPS,Delivered
576,576,04-11-2023,08-08-2024,DHL,Returned
577,577,08-09-2023,30-04-2024,UPS,Delivered
578,578,14-04-2023,11-07-2024,UPS,In Transit
579,579,27-12-2023,27-06-2024,DHL,Returned
580,580,27-06-2024,19-09-2024,USPS,In Transit
581,581,13-01-2023,04-08-2024,USPS,Delivered
582,582,30-09-2023,31-03-2024,UPS,Delivered
583,583,06-06-2023,,DHL,In Transit
584,584,22-04-2024,14-09-2024,USPS,Returned
585,585,13-07-2023,14-04-2024,DHL,In Transit
586,586,08-03-2023,01-06-2024,USPS,Delivered
587,587,29-10-2024,08-02-2024,UPS,Delivered
588,588,10-06-2023,17-07-2024,DHL,In Transit
589,589,04-01-2024,,USPS,In Transit
590,590,14-09-2024,,UPS,Delivered
591,591,30-07-2024,21-12-2023,FedEx,Returned
592,592,10-03-2023,02-01-2024,DHL,Returned
593,593,05-11-2024,07-04-2024,USPS,Delivered
594,594,06-01-2023,24-07-2024,UPS,Delivered
595,595,14-03-2023,,DHL,Delivered
596,596,09-09-2024,,UPS,Returned
597,597,02-05-2024,,DHL,Delivered
598,598,15-08-2023,29-11-2023,DHL,Delivered
599,599,07-02-2024,27-10-2024,USPS,In Transit
600,600,07-10-2024,24-04-2024,FedEx,Delivered
601,601,24-07-2023,22-08-2024,FedEx,Returned
602,602,07-04-2023,08-12-2023,UPS,Returned
603,603,23-01-2023,,UPS,Returned
604,604,05-08-2023,16-02-2024,USPS,Delivered
605,605,13-07-2023,20-12-2023,UPS,Delivered
606,606,08-03-2023,22-02-2024,DHL,In Transit
607,607,10-09-2023,,FedEx,Delivered
608,608,24-03-2024,,DHL,Returned
609,609,20-05-2023,,DHL,In Transit
610,610,23-12-2023,26-05-2024,FedEx,In Transit
611,611,08-08-2024,09-07-2024,FedEx,In Transit
612,612,08-01-2024,27-07-2024,USPS,In Transit
613,613,19-08-2024,23-01-2024,UPS,Delivered
614,614,06-08-2023,31-07-2024,UPS,Delivered
615,615,11-10-2023,27-08-2024,FedEx,In Transit
616,616,18-03-2023,,UPS,Returned
617,617,11-02-2024,04-07-2024,FedEx,In Transit
618,618,05-12-2023,,DHL,Delivered
619,619,11-03-2024,27-03-2024,USPS,In Transit
620,620,17-02-2024,16-05-2024,DHL,In Transit
621,621,17-10-2024,15-03-2024,UPS,Returned
622,622,25-03-2023,19-03-2024,USPS,Delivered
623,623,12-12-2022,13-03-2024,DHL,Returned
624,624,22-04-2023,,FedEx,Delivered
625,625,07-10-2024,,DHL,Returned
626,626,15-08-2023,,UPS,In Transit
627,627,04-06-2023,,UPS,Returned
628,628,17-03-2024,01-12-2023,FedEx,Returned
629,629,15-02-2024,05-07-2024,DHL,Returned
630,630,20-09-2023,08-06-2024,FedEx,Returned
631,631,31-10-2024,,FedEx,In Transit
632,632,05-06-2024,22-02-2024,UPS,Returned
633,633,07-01-2023,05-06-2024,FedEx,In Transit
634,634,13-09-2023,02-09-2024,USPS,Delivered
635,635,13-10-2023,03-06-2024,DHL,Returned
636,636,30-10-2023,25-12-2023,USPS,In Transit
637,637,11-07-2023,,USPS,Delivered
638,638,09-09-2023,08-08-2024,DHL,Returned
639,639,10-01-2024,04-03-2024,USPS,Delivered
640,640,21-07-2024,21-06-2024,FedEx,Returned
641,641,14-06-2023,,FedEx,Delivered
642,642,23-04-2024,,UPS,In Transit
643,643,04-12-2022,17-02-2024,USPS,Returned
644,644,10-08-2024,17-11-2024,UPS,Returned
645,645,07-04-2023,27-07-2024,USPS,Delivered
646,646,01-03-2023,19-07-2024,UPS,In Transit
647,647,28-03-2023,,DHL,In Transit
648,648,31-10-2024,20-04-2024,UPS,In Transit
649,649,28-09-2024,14-11-2024,DHL,Returned
650,650,17-07-2023,,FedEx,Returned
651,651,16-12-2023,04-12-2023,DHL,In Transit
652,652,23-10-2024,28-12-2023,FedEx,Returned
653,653,15-05-2023,,DHL,In Transit
654,654,28-06-2023,22-04-2024,DHL,In Transit
655,655,11-02-2023,15-08-2024,FedEx,In Transit
656,656,22-08-2024,11-05-2024,USPS,Delivered
657,657,27-08-2023,03-04-2024,FedEx,In Transit
658,658,22-05-2024,20-10-2024,DHL,In Transit
659,659,29-06-2023,,FedEx,Delivered
660,660,05-06-2024,30-04-2024,FedEx,In Transit
661,661,19-09-2024,08-07-2024,FedEx,In Transit
662,662,30-04-2023,16-06-2024,UPS,In Transit
663,663,25-12-2023,,UPS,Delivered
664,664,26-10-2024,21-03-2024,DHL,In Transit
665,665,31-10-2024,15-08-2024,USPS,Delivered
666,666,09-04-2024,25-05-2024,DHL,In Transit
667,667,24-12-2022,04-03-2024,DHL,Returned
668,668,14-05-2024,,USPS,In Transit
669,669,16-02-2024,19-09-2024,DHL,In Transit
670,670,13-05-2023,03-09-2024,FedEx,Delivered
671,671,21-12-2023,04-10-2024,USPS,Returned
672,672,24-09-2024,21-10-2024,FedEx,Delivered
673,673,24-01-2024,26-07-2024,USPS,Returned
674,674,08-09-2024,04-04-2024,UPS,Delivered
675,675,04-07-2024,08-01-2024,FedEx,Delivered
676,676,08-03-2023,01-07-2024,USPS,Returned
677,677,18-04-2024,26-06-2024,FedEx,Returned
678,678,28-07-2024,04-12-2023,FedEx,Returned
679,679,12-02-2023,10-06-2024,UPS,In Transit
680,680,01-10-2024,,DHL,In Transit
681,681,09-02-2023,,DHL,Returned
682,682,13-06-2023,29-04-2024,USPS,Delivered
683,683,16-04-2023,,FedEx,In Transit
684,684,29-03-2024,,DHL,Delivered
685,685,13-07-2024,10-10-2024,UPS,Delivered
686,686,28-06-2024,16-10-2024,DHL,Delivered
687,687,16-12-2022,01-08-2024,USPS,Delivered
688,688,11-07-2023,,FedEx,Returned
689,689,17-01-2024,29-01-2024,FedEx,Returned
690,690,20-06-2023,,FedEx,In Transit
691,691,14-04-2024,02-09-2024,UPS,In Transit
692,692,04-05-2023,04-12-2023,DHL,Delivered
693,693,25-01-2023,,FedEx,In Transit
694,694,18-02-2023,12-05-2024,DHL,In Transit
695,695,19-03-2023,,USPS,Returned
696,696,18-06-2024,,DHL,Returned
697,697,17-09-2024,30-05-2024,USPS,Delivered
698,698,20-03-2023,13-03-2024,USPS,Delivered
699,699,01-09-2024,16-07-2024,USPS,Returned
700,700,28-01-2024,,FedEx,In Transit
701,701,18-06-2023,10-07-2024,FedEx,In Transit
702,702,24-10-2023,,DHL,In Transit
703,703,16-09-2023,12-06-2024,FedEx,Returned
704,704,06-02-2024,16-12-2023,UPS,In Transit
705,705,10-06-2024,30-08-2024,FedEx,Returned
706,706,21-05-2024,,USPS,Returned
707,707,30-12-2022,11-03-2024,USPS,Returned
708,708,15-09-2024,30-01-2024,DHL,In Transit
709,709,29-04-2024,14-09-2024,DHL,Delivered
710,710,24-10-2023,04-11-2024,DHL,Returned
711,711,21-01-2023,12-03-2024,USPS,Returned
712,712,29-09-2024,,USPS,In Transit
713,713,31-01-2024,03-07-2024,UPS,Returned
714,714,28-01-2024,,USPS,Returned
715,715,31-12-2022,15-08-2024,FedEx,Returned
716,716,04-01-2024,21-10-2024,UPS,Delivered
717,717,18-08-2024,31-05-2024,FedEx,In Transit
718,718,20-07-2024,,UPS,Returned
719,719,23-02-2023,26-06-2024,USPS,In Transit
720,720,09-09-2024,11-11-2024,USPS,Delivered
721,721,14-05-2024,21-07-2024,UPS,Returned
722,722,11-06-2024,15-11-2024,USPS,Returned
723,723,14-10-2023,10-04-2024,UPS,In Transit
724,724,22-03-2023,,FedEx,In Transit
725,725,11-07-2023,,UPS,Delivered
726,726,13-07-2023,,DHL,In Transit
727,727,18-01-2024,,UPS,In Transit
728,728,04-05-2023,02-07-2024,FedEx,Delivered
729,729,05-12-2023,,USPS,Returned
730,730,18-06-2024,28-01-2024,USPS,In Transit
731,731,27-08-2024,08-09-2024,DHL,Delivered
732,732,17-01-2023,20-12-2023,UPS,Returned
733,733,23-03-2024,31-01-2024,FedEx,Delivered
734,734,18-11-2023,18-03-2024,DHL,Returned
735,735,30-06-2024,,FedEx,Returned
736,736,18-01-2024,13-03-2024,UPS,In Transit
737,737,18-05-2024,,USPS,Returned
738,738,17-09-2024,16-11-2024,UPS,Delivered
739,739,04-06-2024,,FedEx,Returned
740,740,26-09-2023,31-05-2024,DHL,Delivered
741,741,09-12-2022,18-11-2024,UPS,Returned
742,742,15-12-2023,14-01-2024,FedEx,Returned
743,743,16-06-2023,,USPS,In Transit
744,744,13-09-2023,03-10-2024,USPS,In Transit
745,745,20-12-2023,,UPS,In Transit
746,746,06-01-2023,21-05-2024,USPS,Delivered
747,747,06-05-2023,10-02-2024,FedEx,In Transit
748,748,04-12-2022,04-03-2024,USPS,Returned
749,749,10-10-2024,11-05-2024,USPS,Returned
750,750,25-08-2024,24-06-2024,FedEx,Delivered
751,751,16-04-2023,28-12-2023,UPS,Delivered
752,752,21-07-2024,12-08-2024,DHL,Delivered
753,753,17-01-2023,04-11-2024,USPS,In Transit
754,754,24-02-2024,22-07-2024,DHL,Delivered
755,755,02-05-2024,,USPS,In Transit
756,756,14-01-2023,19-12-2023,DHL,In Transit
757,757,04-03-2024,,DHL,Delivered
758,758,01-12-2023,06-06-2024,USPS,In Transit
759,759,02-06-2024,14-08-2024,USPS,In Transit
760,760,12-10-2023,,DHL,In Transit
761,761,06-12-2023,27-11-2023,DHL,Delivered
762,762,26-11-2022,26-03-2024,FedEx,Delivered
763,763,03-02-2024,,USPS,Returned
764,764,17-07-2023,,DHL,Returned
765,765,26-03-2023,,USPS,Returned
766,766,18-01-2023,04-02-2024,USPS,In Transit
767,767,18-11-2023,18-01-2024,DHL,In Transit
768,768,23-09-2023,09-09-2024,DHL,Returned
769,769,26-03-2024,07-12-2023,DHL,Returned
770,770,10-06-2024,16-02-2024,DHL,Delivered
771,771,24-12-2023,06-07-2024,UPS,Returned
772,772,30-09-2023,,USPS,In Transit
773,773,01-02-2024,03-03-2024,UPS,Returned
774,774,19-04-2024,30-08-2024,DHL,Delivered
775,775,29-09-2024,,UPS,Returned
776,776,12-01-2024,18-08-2024,UPS,Returned
777,777,17-08-2023,14-08-2024,DHL,Returned
778,778,25-09-2023,,DHL,Delivered
779,779,16-12-2022,09-01-2024,FedEx,Returned
780,780,30-11-2022,,DHL,Delivered
781,781,16-02-2023,15-04-2024,UPS,In Transit
782,782,07-08-2023,,FedEx,Delivered
783,783,17-09-2023,27-08-2024,UPS,Delivered
784,784,06-08-2023,19-11-2023,UPS,In Transit
785,785,22-05-2024,23-05-2024,DHL,Delivered
786,786,14-08-2024,18-04-2024,UPS,Delivered
787,787,18-05-2023,,UPS,Returned
788,788,25-12-2023,,FedEx,Returned
789,789,10-10-2024,,FedEx,Delivered
790,790,22-12-2022,08-03-2024,FedEx,In Transit
791,791,13-08-2023,03-04-2024,FedEx,Returned
792,792,13-08-2023,16-09-2024,USPS,Delivered
793,793,15-07-2024,15-08-2024,DHL,Returned
794,794,03-11-2023,,UPS,In Transit
795,795,24-01-2023,24-02-2024,FedEx,In Transit
796,796,06-06-2024,22-07-2024,DHL,In Transit
797,797,07-03-2023,20-05-2024,UPS,Returned
798,798,28-09-2023,10-01-2024,USPS,Delivered
799,799,29-04-2024,26-04-2024,USPS,Delivered
800,800,30-07-2023,22-09-2024,UPS,Delivered
801,801,22-07-2024,19-10-2024,USPS,Delivered
802,802,28-12-2023,28-02-2024,DHL,Delivered
803,803,09-01-2023,27-12-2023,DHL,Delivered
804,804,11-03-2023,,UPS,In Transit
805,805,12-03-2024,,DHL,Returned
806,806,01-06-2024,19-07-2024,UPS,Delivered
807,807,23-02-2024,10-07-2024,DHL,Delivered
808,808,01-07-2023,29-08-2024,DHL,Delivered
809,809,30-01-2024,16-06-2024,FedEx,Returned
810,810,16-10-2024,,USPS,In Transit
811,811,25-07-2024,11-01-2024,FedEx,In Transit
812,812,06-10-2024,,UPS,Delivered
813,813,17-01-2023,07-06-2024,DHL,In Transit
814,814,22-02-2024,,USPS,Delivered
815,815,03-05-2023,16-07-2024,DHL,In Transit
816,816,07-12-2023,14-10-2024,FedEx,In Transit
817,817,22-06-2023,29-05-2024,DHL,Delivered
818,818,29-08-2023,,UPS,Delivered
819,819,06-10-2024,12-02-2024,USPS,Returned
820,820,31-08-2024,,FedEx,Returned
821,821,19-03-2024,,DHL,In Transit
822,822,19-10-2023,,UPS,Returned
823,823,04-01-2023,21-03-2024,UPS,Delivered
824,824,18-11-2024,09-06-2024,USPS,Delivered
825,825,09-03-2024,30-04-2024,UPS,Delivered
826,826,25-09-2024,19-08-2024,FedEx,Returned
827,827,19-07-2023,13-05-2024,UPS,Returned
828,828,13-11-2023,13-03-2024,FedEx,Returned
829,829,11-10-2024,,FedEx,In Transit
830,830,01-04-2024,06-07-2024,DHL,Returned
831,831,01-10-2024,,USPS,Delivered
832,832,01-06-2024,18-03-2024,DHL,Returned
833,833,17-05-2023,20-04-2024,DHL,In Transit
834,834,15-12-2022,,DHL,In Transit
835,835,14-03-2023,,FedEx,Returned
836,836,30-01-2023,,USPS,In Transit
837,837,07-11-2023,25-08-2024,USPS,In Transit
838,838,23-06-2024,06-10-2024,DHL,In Transit
839,839,16-03-2024,11-07-2024,USPS,In Transit
840,840,22-05-2024,01-11-2024,FedEx,In Transit
841,841,21-01-2023,26-10-2024,UPS,Returned
842,842,18-07-2023,12-05-2024,UPS,Returned
843,843,10-02-2023,02-03-2024,DHL,In Transit
844,844,18-06-2024,18-04-2024,FedEx,In Transit
845,845,31-08-2024,21-09-2024,FedEx,Returned
846,846,08-01-2023,16-03-2024,USPS,In Transit
847,847,14-02-2024,31-10-2024,DHL,In Transit
848,848,29-04-2024,,FedEx,In Transit
849,849,06-03-2023,13-04-2024,DHL,In Transit
850,850,25-06-2024,11-11-2024,USPS,In Transit
851,851,08-07-2024,29-06-2024,UPS,In Transit
852,852,19-03-2024,29-03-2024,UPS,Returned
853,853,07-12-2023,28-02-2024,FedEx,Returned
854,854,12-12-2022,,UPS,Delivered
855,855,25-02-2024,14-12-2023,DHL,Returned
856,856,09-10-2023,19-12-2023,UPS,In Transit
857,857,29-12-2023,27-04-2024,USPS,In Transit
858,858,10-12-2022,14-10-2024,UPS,In Transit
859,859,04-05-2023,03-12-2023,UPS,Returned
860,860,13-12-2023,24-08-2024,DHL,Returned
861,861,23-09-2023,,FedEx,Returned
862,862,18-03-2024,05-02-2024,DHL,Returned
863,863,19-09-2024,,UPS,In Transit
864,864,26-04-2024,17-09-2024,DHL,Delivered
865,865,05-12-2022,08-04-2024,UPS,Returned
866,866,05-06-2023,16-12-2023,USPS,In Transit
867,867,26-03-2024,05-07-2024,DHL,Delivered
868,868,23-12-2023,,FedEx,Returned
869,869,08-06-2023,,FedEx,In Transit
870,870,24-11-2023,17-08-2024,UPS,In Transit
871,871,06-08-2023,,DHL,In Transit
872,872,24-06-2024,,UPS,Delivered
873,873,08-10-2023,,USPS,Delivered
874,874,29-07-2024,,UPS,In Transit
875,875,26-10-2023,23-10-2024,UPS,In Transit
876,876,10-03-2023,25-03-2024,USPS,Delivered
877,877,19-03-2023,28-02-2024,DHL,In Transit
878,878,05-03-2024,21-07-2024,DHL,Delivered
879,879,06-01-2024,08-05-2024,DHL,Returned
880,880,16-10-2024,26-10-2024,USPS,Delivered
881,881,15-12-2022,,DHL,In Transit
882,882,17-11-2023,03-03-2024,FedEx,Delivered
883,883,14-01-2023,,UPS,Returned
884,884,30-12-2023,24-09-2024,DHL,Returned
885,885,04-10-2023,,UPS,In Transit
886,886,21-10-2024,,UPS,In Transit
887,887,26-01-2024,,DHL,In Transit
888,888,11-03-2024,,DHL,Delivered
889,889,01-11-2024,24-10-2024,USPS,Returned
890,890,23-12-2023,,USPS,In Transit
891,891,15-03-2024,05-06-2024,UPS,In Transit
892,892,15-02-2024,11-01-2024,FedEx,Delivered
893,893,11-01-2023,06-08-2024,UPS,Returned
894,894,14-05-2023,13-10-2024,FedEx,Delivered
895,895,13-12-2022,,USPS,In Transit
896,896,17-08-2023,21-04-2024,DHL,In Transit
897,897,07-08-2023,25-07-2024,DHL,Returned
898,898,27-06-2024,04-06-2024,UPS,In Transit
899,899,25-04-2024,,UPS,Delivered
900,900,14-03-2024,27-01-2024,FedEx,Delivered
901,901,30-10-2023,26-03-2024,FedEx,Delivered
902,902,25-04-2023,,USPS,In Transit
903,903,10-02-2023,,FedEx,Returned
904,904,21-05-2023,,UPS,Returned
905,905,18-06-2023,29-09-2024,FedEx,In Transit
906,906,12-11-2023,,DHL,Delivered
907,907,20-03-2023,04-03-2024,UPS,Delivered
908,908,20-05-2023,15-08-2024,USPS,Delivered
909,909,26-03-2024,,USPS,Delivered
910,910,02-06-2024,,FedEx,Delivered
911,911,27-03-2023,14-03-2024,FedEx,Delivered
912,912,15-01-2024,28-02-2024,FedEx,Returned
913,913,20-05-2024,27-11-2023,DHL,Delivered
914,914,27-12-2023,06-01-2024,FedEx,In Transit
915,915,16-02-2024,01-07-2024,USPS,Delivered
916,916,16-05-2024,15-08-2024,UPS,In Transit
917,917,15-03-2023,25-12-2023,UPS,Returned
918,918,28-02-2023,26-06-2024,USPS,In Transit
919,919,22-04-2023,19-10-2024,USPS,Returned
920,920,09-09-2024,,DHL,In Transit
921,921,02-07-2024,18-07-2024,UPS,Returned
922,922,22-06-2023,23-03-2024,DHL,Delivered
923,923,20-12-2023,,UPS,Delivered
924,924,12-03-2023,,UPS,Returned
925,925,10-01-2024,,USPS,In Transit
926,926,25-04-2024,04-04-2024,USPS,Delivered
927,927,26-07-2024,,FedEx,In Transit
928,928,04-12-2022,14-02-2024,UPS,In Transit
929,929,25-07-2024,,USPS,Returned
930,930,30-08-2023,20-02-2024,USPS,In Transit
931,931,30-10-2024,,DHL,Delivered
932,932,22-11-2023,,FedEx,Delivered
933,933,31-08-2023,09-02-2024,FedEx,In Transit
934,934,02-03-2023,26-07-2024,USPS,In Transit
935,935,21-04-2024,05-01-2024,UPS,In Transit
936,936,16-05-2024,,DHL,Returned
937,937,27-08-2023,18-07-2024,UPS,In Transit
938,938,09-01-2023,03-12-2023,DHL,Delivered
939,939,24-08-2023,07-08-2024,USPS,Delivered
940,940,09-08-2024,16-06-2024,USPS,Delivered
941,941,23-01-2024,,DHL,Returned
942,942,22-04-2024,23-11-2023,USPS,Returned
943,943,13-08-2023,07-09-2024,DHL,In Transit
944,944,22-10-2023,17-12-2023,USPS,Returned
945,945,15-02-2023,02-06-2024,UPS,Delivered
946,946,19-06-2024,,DHL,Returned
947,947,18-08-2023,31-08-2024,UPS,In Transit
948,948,23-03-2024,02-11-2024,USPS,Returned
949,949,11-02-2023,,DHL,In Transit
950,950,08-04-2023,27-06-2024,FedEx,In Transit
951,951,13-02-2023,,FedEx,Delivered
952,952,24-10-2023,01-12-2023,UPS,Returned
953,953,27-10-2024,,USPS,Delivered
954,954,06-06-2024,,UPS,In Transit
955,955,20-06-2023,30-06-2024,DHL,Delivered
956,956,31-12-2023,18-05-2024,USPS,Returned
957,957,28-03-2023,,DHL,Returned
958,958,01-06-2023,,FedEx,Delivered
959,959,27-02-2023,,USPS,Delivered
960,960,01-08-2023,24-03-2024,USPS,Delivered
961,961,04-05-2023,14-01-2024,FedEx,Delivered
962,962,16-08-2024,,DHL,Delivered
963,963,19-11-2022,15-08-2024,UPS,Returned
964,964,19-05-2023,11-04-2024,UPS,In Transit
965,965,25-07-2024,29-05-2024,USPS,In Transit
966,966,13-08-2024,23-12-2023,DHL,Delivered
967,967,03-06-2023,04-12-2023,DHL,In Transit
968,968,13-08-2023,18-07-2024,FedEx,Delivered
969,969,24-06-2024,,UPS,In Transit
970,970,17-11-2023,16-04-2024,USPS,Returned
971,971,16-08-2024,14-04-2024,UPS,In Transit
972,972,18-04-2024,18-03-2024,DHL,Delivered
973,973,16-08-2023,24-10-2024,UPS,Delivered
974,974,07-03-2024,26-02-2024,USPS,Delivered
975,975,27-11-2022,14-06-2024,USPS,Returned
976,976,24-09-2023,06-01-2024,USPS,Delivered
977,977,09-08-2023,15-06-2024,DHL,Returned
978,978,24-08-2023,16-10-2024,FedEx,Returned
979,979,21-12-2022,09-12-2023,FedEx,Returned
980,980,30-10-2023,02-11-2024,DHL,Delivered
981,981,12-10-2024,28-10-2024,DHL,Returned
982,982,26-03-2023,12-10-2024,FedEx,In Transit
983,983,01-08-2023,,UPS,In Transit
984,984,13-07-2024,02-09-2024,FedEx,Delivered
985,985,29-07-2024,,USPS,In Transit
986,986,13-05-2024,,FedEx,In Transit
987,987,28-12-2022,15-10-2024,UPS,In Transit
988,988,11-02-2023,09-03-2024,USPS,Returned
989,989,06-11-2023,,USPS,Delivered
990,990,20-03-2023,04-11-2024,UPS,Returned
991,991,27-09-2024,02-09-2024,USPS,Delivered
992,992,26-10-2023,13-12-2023,FedEx,Returned
993,993,02-03-2024,19-01-2024,UPS,Delivered
994,994,24-08-2023,,UPS,In Transit
995,995,30-07-2024,08-07-2024,DHL,In Transit
996,996,20-03-2024,,DHL,Returned
997,997,27-10-2023,10-10-2024,DHL,Delivered
998,998,13-08-2023,,UPS,Delivered
999,999,09-03-2024,23-08-2024,USPS,Delivered
1000,1000,19-09-2023,,USPS,In Transit
1001,1001,10-06-2023,,FedEx,Delivered
1002,1002,29-08-2023,10-10-2024,FedEx,In Transit
1003,1003,18-04-2023,28-06-2024,FedEx,Returned
1004,1004,29-11-2023,,DHL,Returned
1005,1005,03-09-2024,,USPS,Delivered
1006,1006,06-03-2024,,DHL,Returned
1007,1007,21-01-2023,,UPS,Delivered
1008,1008,26-03-2023,26-04-2024,FedEx,Delivered
1009,1009,27-01-2023,,UPS,In Transit
1010,1010,10-04-2023,,FedEx,Returned
1011,1011,12-05-2024,17-10-2024,FedEx,In Transit
1012,1012,19-10-2024,15-05-2024,USPS,In Transit
1013,1013,16-02-2023,06-05-2024,FedEx,Returned
1014,1014,19-03-2024,,FedEx,In Transit
1015,1015,13-09-2023,12-07-2024,USPS,In Transit
1016,1016,04-08-2024,18-01-2024,USPS,Returned
1017,1017,18-04-2023,21-03-2024,DHL,In Transit
1018,1018,21-08-2023,17-06-2024,USPS,Delivered
1019,1019,29-05-2024,06-04-2024,DHL,Returned
1020,1020,24-07-2024,19-06-2024,UPS,Returned
1021,1021,29-11-2022,12-10-2024,USPS,Returned
1022,1022,30-12-2023,29-05-2024,UPS,In Transit
1023,1023,12-11-2023,18-11-2024,FedEx,Returned
1024,1024,30-04-2023,,UPS,Delivered
1025,1025,08-09-2023,,FedEx,Returned
1026,1026,20-09-2024,18-06-2024,USPS,Delivered
1027,1027,24-06-2024,23-03-2024,UPS,Returned
1028,1028,03-01-2024,,USPS,Returned
1029,1029,20-01-2023,20-04-2024,USPS,Returned
1030,1030,12-10-2023,15-05-2024,UPS,Delivered
1031,1031,09-07-2024,04-08-2024,USPS,Returned
1032,1032,12-04-2023,05-05-2024,USPS,Delivered
1033,1033,21-06-2023,26-08-2024,UPS,In Transit
1034,1034,08-11-2023,10-06-2024,FedEx,Returned
1035,1035,19-03-2023,,UPS,Returned
1036,1036,21-02-2023,06-09-2024,FedEx,Returned
1037,1037,05-04-2024,04-08-2024,UPS,In Transit
1038,1038,27-07-2023,,USPS,Delivered
1039,1039,14-04-2024,,UPS,In Transit
1040,1040,01-05-2024,,FedEx,In Transit
1041,1041,22-04-2024,,FedEx,Delivered
1042,1042,07-05-2023,,UPS,In Transit
1043,1043,03-08-2024,,USPS,Returned
1044,1044,13-12-2022,25-09-2024,DHL,In Transit
1045,1045,09-12-2023,30-11-2023,DHL,In Transit
1046,1046,29-08-2023,22-07-2024,USPS,Returned
1047,1047,17-02-2024,04-07-2024,UPS,In Transit
1048,1048,09-08-2024,10-11-2024,FedEx,Returned
1049,1049,05-08-2024,15-06-2024,UPS,Delivered
1050,1050,18-02-2024,27-08-2024,UPS,In Transit
1051,1051,21-09-2023,,FedEx,Delivered
1052,1052,19-10-2024,,FedEx,Returned
1053,1053,26-06-2023,05-08-2024,UPS,Returned
